T,Open,High,Low,Close,Volume BTC,Volume USD,BV,C,H,L,O,V,P
2017-08-05,2855.0,3339.66,2848.32,3263.62,16994.2,53855576.01,1638.15799447,0.01415505,0.01561865,0.01394109,0.01499217,112256.26513247,0.25
2017-08-06,3263.62,3296.51,3146.1,3222.75,5998.74,19412655.97,1283.11101316,0.01404536,0.01445,0.01368579,0.01415505,91326.33942433,0.25
2017-08-07,3222.75,3430.0,3186.0,3387.55,12042.05,40212285.97,1604.93647451,0.01347,0.014240000000000001,0.0134555,0.01404536,116757.13810597,0.25
2017-08-08,3387.55,3490.0,3300.0,3412.41,15829.04,54033180.58,1843.20551024,0.01432,0.01454615,0.01324,0.01352,134658.28150809,0.25
2017-08-09,3412.41,3423.1,3178.72,3342.99,14270.73,47303195.92,1607.76937374,0.01423011,0.014898,0.01412636,0.014319899999999997,111154.19980727,0.25
2017-08-10,3342.99,3448.0,3311.17,3413.03,9027.65,30646612.36,2315.79188567,0.01366536,0.01430989,0.013664,0.01423011,165296.15527721,0.25
2017-08-11,3413.03,3705.0,3390.67,3645.06,11923.28,41873464.0,2073.40477256,0.01288,0.01387724,0.01278193,0.013664,155207.71035148,0.25
2017-08-12,3645.06,3934.0,3586.95,3855.1,12340.84,46761411.29,1678.62215102,0.0119011,0.01303999,0.01175001,0.01288,135754.0615763,0.5
2017-08-13,3855.1,4190.0,3841.71,4053.87,15881.43,63638815.67,2204.59597827,0.01116554,0.012,0.01082746,0.0119011,194092.26269906,0.5
2017-08-14,4053.87,4329.43,3964.96,4306.23,14210.19,59827087.21,1522.29261379,0.01057055,0.01151778,0.01035001,0.01108212,140429.21800367,0.75
2017-08-15,4306.23,4400.0,3800.0,4155.67,25498.45,104581194.25,1835.46652088,0.0103149,0.0112328,0.00978501,0.01057053,175860.58785616,0.75
2017-08-16,4155.67,4379.78,3926.06,4378.84,12923.26,54192791.68,1207.36354618,0.01000998,0.01077621,0.00988587,0.0103149,116462.01908233,0.75
2017-08-17,4378.84,4480.0,4167.21,4276.5,14566.12,63198384.95,1087.91372166,0.01021,0.01034942,0.00980328,0.009999,107620.6302585,0.75
2017-08-18,4276.5,4368.0,3964.96,4100.0,17329.3,72432096.0,3075.08414623,0.01139658,0.01151775,0.01016042,0.01021,284374.38060392,0.5
2017-08-19,4100.0,4188.0,3900.0,4099.55,15034.29,60597363.73,1375.31552636,0.01082008,0.01139658,0.01054107,0.01139658,125453.6235447,0.75
2017-08-20,4099.55,4125.95,4000.0,4058.68,6235.95,25281427.99,1194.29095703,0.01125013,0.011543,0.0107245,0.01082008,107217.06306526,0.5
2017-08-21,4058.68,4080.0,3949.78,3987.52,9779.7,39194496.37,2495.79015846,0.01198599,0.0125,0.01118143,0.01125971,213966.66568297,0.5
2017-08-22,3987.52,4139.31,3600.0,4085.0,23497.56,91500637.87,2621.24237358,0.01137,0.0126,0.01090005,0.01204997,222153.76363845,0.5
2017-08-23,4085.0,4248.97,4051.94,4108.12,14972.03,62086390.53,8512.691838600002,0.01325989,0.01634,0.01109699,0.01132,642985.14308999,0.25
2017-08-24,4108.12,4350.0,4082.57,4300.34,10779.09,45158907.08,5305.98156099,0.01152093,0.0132599,0.01135327,0.01325988,430463.60987586,0.5
2017-08-25,4300.34,4449.98,4270.0,4355.98,9691.7,42239588.77,1761.14648255,0.01174576,0.011867,0.0113416,0.01152093,151693.72107354,0.5
2017-08-26,4355.98,4369.78,4232.43,4333.38,6559.28,28226249.72,1609.02402907,0.01186,0.01218211,0.01159676,0.01174576,136377.30378858,0.5
2017-08-27,4333.38,4393.3,4290.32,4337.68,3944.92,17115061.37,7188.74744708,0.01395,0.014810399999999996,0.01172,0.01186,527764.60288363,0.25
2017-08-28,4337.68,4399.72,4169.01,4379.99,8636.26,37056561.52,4190.7879438,0.01422555,0.015069999999999997,0.01372822,0.01395,291412.2581616,0.25
2017-08-29,4379.99,4649.78,4336.26,4578.82,11875.02,53470073.42,2865.38540313,0.01388995,0.01447269,0.0132565,0.01419498,206047.57081342,0.25
2017-08-30,4578.82,4642.22,4479.0,4573.2,8593.36,39221767.23,1773.92517345,0.01438,0.01444,0.01345,0.01386155,128821.3449565,0.25
2017-08-31,4573.2,4765.21,4566.66,4734.26,8901.59,41680053.91,4041.30313021,0.01535611,0.015786,0.01403,0.01437,272694.18721688,0.0
2017-09-01,4734.26,4935.0,4671.09,4921.7,15349.9,73806190.52,10694.66820923,0.017830000000000002,0.01860297,0.015,0.01536106,628247.19240418,0.0
2017-09-02,4921.7,4979.9,4488.5,4599.9,16968.78,79450494.42,6853.79263107,0.01720703,0.019,0.01620093,0.017830000000000002,391702.45366909,0.0
2017-09-03,4599.9,4700.0,4385.0,4606.26,11216.38,51073979.31,2436.45793827,0.017125,0.01782093,0.01662603,0.01728999,141218.76777958,0.0
2017-09-04,4606.26,4613.97,4058.5,4277.0,25014.15,107556542.05,4043.20227977,0.01582362,0.01715199,0.01510642,0.01711,253000.76296668,0.0
2017-09-05,4277.0,4474.88,4001.93,4396.52,20870.95,88387794.12,3597.52971311,0.01669428,0.016694999999999998,0.01542007,0.015785,224591.47577563,0.0
2017-09-06,4396.52,4649.23,4356.42,4605.8,16613.84,75215090.16,2970.83962658,0.017681,0.017811,0.01666001,0.01669425,173070.49600375,0.0
2017-09-07,4605.8,4674.34,4475.0,4615.0,9248.08,42404174.64,2358.22362505,0.0173,0.017769999999999998,0.01703905,0.01760778,135536.93767604,0.0
2017-09-08,4615.0,4679.97,4125.99,4312.0,23654.99,103400550.32,3227.65813436,0.016850030000000002,0.01770551,0.016057890000000002,0.01730001,189919.95568064,0.0
2017-09-09,4312.0,4379.78,4164.0,4308.72,9970.37,42672278.95,1646.52578407,0.01641,0.01691799,0.0162,0.016855000000000002,99754.77508355,0.0
2017-09-10,4308.72,4322.44,4010.0,4226.22,14714.59,61000822.58,2035.63594812,0.01587,0.01654931,0.01552322,0.01640963,127748.70664887,0.0
2017-09-11,4226.22,4353.49,4092.4,4207.31,11154.82,46993960.17,1294.50759926,0.0161778,0.01641798,0.015771,0.01587,80146.74868336,0.0
2017-09-12,4207.31,4377.65,4080.0,4172.56,13251.77,56085500.46,1703.67655337,0.01582556,0.016519990000000002,0.01577,0.0161778,105259.72088547,0.0
2017-09-13,4172.56,4179.14,3720.01,3865.34,29518.25,115047415.38,1874.1808453,0.01597932,0.01606099,0.0152,0.015800250000000002,119758.288439,0.0
2017-09-14,3865.34,3921.74,3210.0,3227.79,41197.76,145677912.44,3739.10151343,0.01391333,0.016,0.01387632,0.01597932,255135.69971005,0.0
2017-09-15,3227.79,3820.0,2977.0,3700.01,59782.68,201603301.27,5406.53468998,0.01397013,0.0149,0.011343,0.01391333,391875.34121517,0.0
2017-09-16,3700.01,3872.9,3500.0,3678.93,23098.16,84682175.88,1630.85051197,0.014022,0.0147651,0.01385,0.013999000000000001,114834.82332872,0.0
2017-09-17,3678.93,3772.52,3463.0,3662.99,11757.1,42610629.87,978.94051225,0.01378099,0.01419461,0.01361647,0.014069,70436.20432248,0.0
2017-09-18,3662.99,4122.7,3659.42,4101.6,17181.29,67884703.07,1679.34161673,0.013745,0.014119,0.01368001,0.01378099,121073.84585984,0.0
2017-09-19,4101.6,4119.7,3848.35,3888.8,15251.89,60296939.36,1315.0442773,0.01356482,0.01399,0.0133,0.0137063,96503.92849914,0.0
2017-09-20,3888.8,4050.0,3820.56,3874.46,11636.97,45755993.66,1022.92554301,0.01329,0.01358989,0.01320704,0.0135,76588.29190256,0.0
2017-09-21,3874.46,3914.0,3573.0,3617.05,17898.73,66991792.86,1527.32917008,0.01286896,0.0135749,0.01255446,0.01329,116152.03719203,0.0
2017-09-22,3617.05,3761.84,3514.0,3612.18,14959.45,54095681.79,1399.33558396,0.01319,0.013442,0.01260314,0.01286896,107922.90524292,0.0
2017-09-23,3612.18,3810.25,3552.0,3779.17,10105.29,37543313.88,757.86784915,0.01307993,0.01330088,0.01281901,0.01319,58234.57262988,0.0
2017-09-24,3779.17,3783.25,3615.0,3664.22,6506.91,24002945.44,514.12814859,0.012938700000000001,0.0131951,0.01285,0.01306934,39603.93059342,0.0
2017-09-25,3664.22,3968.59,3658.39,3918.0,14928.61,57436091.87,998.18873133,0.01333869,0.01345128,0.01278001,0.01298243,76017.74355857,0.0
2017-09-26,3918.0,3970.0,3850.61,3888.03,9982.65,39095846.8,898.06179696,0.01341209,0.01375,0.01323943,0.01333869,66911.67690527,0.0
2017-09-27,3888.03,4226.73,3870.0,4199.29,15047.14,61138922.31,1978.68051744,0.013492,0.01365015,0.01321111,0.01344226,147787.37268114,0.0
2017-09-28,4199.29,4270.01,4123.5,4184.84,9606.78,40228821.54,1028.64331283,0.01309143,0.0135414,0.01297,0.0134872,77660.90281743,0.0
2017-09-29,4184.84,4227.62,4022.02,4164.82,12152.44,50174093.2,1097.19016293,0.0127,0.01313385,0.01253,0.01309143,86000.45897413,0.0
2017-09-30,4164.82,4349.0,4154.28,4326.09,7484.86,32022657.82,587.99661807,0.0127,0.01296498,0.01265711,0.01269999,46002.07438971,0.0
2017-10-01,4326.09,4377.22,4216.0,4377.22,7186.75,30767188.12,680.07173242,0.01255554,0.012755,0.01238531,0.01275,54202.29226958,0.0
2017-10-02,4377.22,4453.0,4352.0,4391.48,8257.67,36284325.23,856.91705237,0.01207501,0.012519,0.01205,0.01244728,70023.58694944,0.0
2017-10-03,4391.48,4425.0,4218.0,4315.83,12439.78,53430721.04,654.3747628,0.01208273,0.01217229,0.012,0.01210015,54213.54121875,0.0
2017-10-04,4315.83,4343.0,4170.07,4219.53,8495.27,35967135.01,647.28776114,0.01212087,0.01234486,0.01200457,0.01208273,53122.24703955,0.0
2017-10-05,4219.53,4358.97,4137.96,4301.09,8403.54,35843264.32,584.29970604,0.01192001,0.01217001,0.01175,0.01212076,48778.40622501,0.0
2017-10-06,4301.09,4425.0,4278.4,4362.95,8373.72,36536990.19,407.86041475,0.01191466,0.01204704,0.01185432,0.01192002,34184.20031687,0.0
2017-10-07,4362.95,4463.0,4312.82,4423.3,4624.88,20225980.37,384.54598801,0.01183408,0.01194799,0.01179946,0.01191,32379.95650232,0.0
2017-10-08,4423.3,4612.0,4404.5,4597.98,10072.26,45437977.1,738.42304327,0.01153833,0.01202405,0.01153833,0.01183408,62792.00584671,0.0
2017-10-09,4597.98,4865.0,4541.0,4764.7,12900.31,60364606.58,1197.21461962,0.01047726,0.01161043,0.00988547,0.01153833,111745.96285971,0.0
2017-10-10,4764.7,4909.97,4700.0,4749.29,11657.5,56048025.67,602.03829391,0.01062002,0.010703,0.01027924,0.01047726,57588.58261944,0.0
2017-10-11,4749.29,4869.78,4700.0,4822.01,9847.43,47163032.6,549.50896812,0.01050088,0.01072584,0.01007841,0.010620000000000001,52219.34555001,0.0
2017-10-12,4822.01,5445.0,4793.66,5445.0,19885.18,102397248.43,2196.05583741,0.011000000000000001,0.01124532,0.00995,0.01049832,208403.52565484,0.0
2017-10-13,5445.0,5846.43,5380.0,5653.6,27797.47,155680854.0,1953.49254443,0.01048996,0.01108273,0.0096934,0.011000000000000001,189060.87009218,0.0
2017-10-14,5653.6,5817.34,5558.26,5801.29,8393.91,47682043.42,1499.29034825,0.010924,0.01168867,0.01036019,0.01050835,135892.212336,0.0
2017-10-15,5801.29,5830.0,5415.0,5679.7,11529.17,64387164.5,1794.55761035,0.01150619,0.01213339,0.01092272,0.01094629,154396.836899,0.0
2017-10-16,5679.7,5807.11,5548.0,5745.72,9053.39,51432597.47,996.60933953,0.0112,0.01166468,0.011000000000000001,0.01150619,88395.69070426,0.0
2017-10-17,5745.72,5776.31,5506.78,5597.31,9087.77,50937177.61,880.01796229,0.01057073,0.01125,0.01044589,0.01120001,81046.95421497,0.0
2017-10-18,5597.31,5617.75,5101.36,5582.05,18914.61,101403785.99,922.21225436,0.01088,0.01119356,0.01031929,0.01057074,86959.45127361,0.0
2017-10-19,5582.05,5735.14,5512.06,5698.69,9883.68,55881257.79,607.22062188,0.01041029,0.01088143,0.0103765,0.01087123,57529.08233062,0.0
2017-10-20,5698.69,6074.0,5589.8,5977.29,15052.02,88681234.35,550.61004864,0.01002175,0.0105,0.010006200000000002,0.01041039,53568.01783812,0.0
2017-10-21,5977.29,6180.0,5871.0,6013.46,15305.54,92596831.55,773.47489798,0.00965146,0.01006115,0.00920259,0.010006200000000002,80857.18260733,0.0
2017-10-22,6013.46,6071.07,5700.0,5969.0,12213.02,71783836.81,676.04545187,0.00939973,0.01000039,0.00939512,0.00965146,69947.03095998,0.0
2017-10-23,5969.0,6045.34,5617.75,5871.17,15257.2,89096118.44,983.77758129,0.00904478,0.009485,0.008767500000000001,0.00939964,107197.16184547,0.0
2017-10-24,5871.17,5871.17,5453.01,5523.4,17264.05,97431687.22,1549.07342745,0.01009198,0.0105,0.00878235,0.00904478,154488.23204921,0.0
2017-10-25,5523.4,5748.0,5366.0,5735.88,12312.35,68165895.28,756.76127742,0.00981303,0.01017073,0.00966416,0.01009197,76494.22820751,0.0
2017-10-26,5735.88,5988.0,5683.0,5890.0,11743.86,68819732.17,480.48096094,0.00939754,0.00981994,0.009315,0.00981001,50328.73639223,0.0
2017-10-27,5890.0,5994.06,5674.06,5771.89,11878.19,68864252.31,651.54882298,0.00951904,0.01001163,0.00928114,0.00939754,68371.45889174,0.0
2017-10-28,5771.89,5875.66,5646.18,5730.69,5911.95,33910959.44,430.02013239,0.00942401,0.00961005,0.0094,0.00951906,45355.84709939,0.0
2017-10-29,5730.69,6316.85,5683.0,6137.37,16067.43,96245243.8,767.47829288,0.00925,0.00984799,0.00914776,0.00942402,80876.11459513,0.0
2017-10-30,6137.37,6229.77,6024.03,6119.99,9573.17,58628072.74,724.98059678,0.0091476,0.0095614,0.00911516,0.00925,77831.23651775,0.0
2017-10-31,6119.99,6449.78,6072.81,6434.21,13388.29,84132031.05,673.34522666,0.00859701,0.00922395,0.008597,0.0091476,75709.76251943,0.0
2017-11-01,6434.21,6756.36,6340.01,6741.59,12942.67,84730388.78,847.28454913,0.00784749,0.00869989,0.00781617,0.00859701,101414.67007407,0.25
2017-11-02,6741.59,7354.1,6700.0,7030.0,26442.64,184478482.71,1248.42383107,0.00768603,0.0080546,0.00677804,0.00782,166426.47669852,0.25
2017-11-03,7030.0,7500.0,6925.22,7146.82,15978.77,115885350.37,718.30719359,0.00780497,0.00793296,0.0072792,0.00772,94468.04389271,0.25
2017-11-04,7146.82,7569.9,6994.0,7388.83,9178.26,66574400.23,396.75997192,0.007451100000000001,0.0079475,0.00735,0.00778003,51894.02327483,0.25
2017-11-05,7388.83,7590.0,7275.16,7372.72,9211.21,68578104.7,417.76582915,0.00736388,0.0075048200000000015,0.00715147,0.00743178,57047.12534003,0.25
2017-11-06,7372.72,7421.39,6922.07,6967.68,19290.82,138309426.6,766.61039325,0.00783463,0.00795558,0.0073269999999999984,0.00736388,100401.53481212,0.25
2017-11-07,6967.68,7244.69,6945.0,7130.28,11625.97,82573875.36,2435.06483737,0.0085,0.00908,0.0076,0.00783302,288412.3441961,0.0
2017-11-08,7130.28,7888.0,7080.01,7450.32,24598.0,182900719.5,2384.56196697,0.0084,0.00886203,0.00759644,0.0085,284277.87922279,0.25
2017-11-09,7450.32,7490.0,7061.2,7148.0,14729.52,106479695.18,1655.81447152,0.008986300000000001,0.00936218,0.00836021,0.0084,186908.25160334,0.0
2017-11-10,7148.0,7343.18,6429.44,6588.18,26492.72,180472185.39,1678.44563295,0.00893999,0.00934254,0.00862336,0.008986280000000001,187575.13968013,0.0
2017-11-11,6588.18,6820.0,6218.0,6355.13,14890.46,96465935.17,1925.30974841,0.00981201,0.01011071,0.00873,0.0089888,202188.46186329,0.25
2017-11-12,6355.13,6488.88,5555.55,5870.37,37220.5,224990004.1,3287.24534952,0.00997,0.010505,0.00900544,0.00982409,334778.83224921,0.75
2017-11-13,5870.37,6775.75,5846.0,6525.17,27163.67,173725919.53,1918.27534866,0.009418000000000001,0.01015508,0.009006,0.00997,201311.00848587,1.0
2017-11-14,6525.17,6750.0,6466.88,6609.0,12072.05,79508390.54,1204.80786104,0.00944,0.00963018,0.0090809,0.00941297,128336.68405556,1.0
2017-11-15,6609.0,7350.0,6609.0,7294.0,16869.9,119171192.38,1192.62347575,0.008703550000000001,0.00946449,0.00859701,0.00945423,132554.51480396,1.0
2017-11-16,7294.0,7976.79,7120.85,7846.96,19272.37,145738327.49,2896.44364941,0.00906376,0.00970166,0.008056250000000001,0.008709999999999999,329161.67701999,1.0
2017-11-17,7846.96,7997.0,7528.5,7674.99,17714.37,138124189.43,2731.76449512,0.00874536,0.00911,0.008409980000000001,0.00906742,313935.31485711,1.0
2017-11-18,7674.99,7858.0,7431.54,7771.03,7326.81,56264967.21,971.13938805,0.00896387,0.00896426,0.0086,0.00872071,110915.30800180002,1.0
2017-11-19,7771.03,8087.35,7675.0,8016.58,8307.78,65332064.65,1462.54459206,0.00888332,0.00933495,0.008619,0.008963790000000001,162773.41760749,1.0
2017-11-20,8016.58,8269.99,7900.0,8226.17,8179.46,66366007.81,1082.22406493,0.0087477,0.00912438,0.00865175,0.0089,122157.0525879,1.0
2017-11-21,8226.17,8354.46,7770.0,8095.23,13686.34,110809826.43,929.23013102,0.00865,0.00889423,0.00853502,0.0087765,107130.95949108,1.0
2017-11-22,8095.23,8310.89,8045.76,8214.69,8078.58,66215711.71,821.67014716,0.008729520000000001,0.008732440000000001,0.00854,0.00863584,95233.79730315,1.0
2017-11-23,8214.69,8279.76,7980.0,7989.0,7811.79,63644740.39,1590.39983611,0.00907646,0.00939,0.0086505,0.008719590000000001,176158.48268825,1.0
2017-11-24,7989.0,8340.0,7876.0,8199.19,9289.99,75751868.75,1656.81005348,0.00943671,0.00949227,0.00883466,0.00907646,181360.54837369,1.0
2017-11-25,8199.19,8737.0,8114.78,8717.99,11611.67,97628924.79,2642.25723796,0.010099,0.01023804,0.0092,0.00947431,272096.27444129,0.75
2017-11-26,8717.99,9366.6,8538.2,9271.06,12021.22,108525815.45,1932.28083785,0.00917,0.01016499,0.00889986,0.01009999,204427.69475414,1.0
2017-11-27,9271.06,9721.7,9267.0,9708.07,13272.45,126458117.67,1710.90668532,0.009306,0.00960507,0.008919680000000001,0.00917,183469.29612521,1.0
2017-11-28,9708.07,9968.0,9582.25,9868.82,11214.93,110496755.85,1682.78836204,0.0095329,0.00963,0.0091,0.009339,179827.75743664,1.0
2017-11-29,9868.82,11395.0,9289.0,9824.68,29509.5,307124764.72,2891.36834035,0.008527,0.01001,0.008428,0.0095329,314391.86259494,1.0
2017-11-30,9824.68,10618.29,9000.0,9947.67,25433.46,247093850.76,1497.91319402,0.008662999999999999,0.008883,0.0083,0.008634000000000001,175124.89338393,1.0
2017-12-01,9947.67,10949.89,9370.11,10840.45,16708.03,171881760.62,1487.27432314,0.00896867,0.00924057,0.0084,0.00867,168661.84112678,1.0
2017-12-02,10840.45,11200.0,10637.69,10872.0,9267.16,101270084.38,1168.83726225,0.00907551,0.00941,0.008919,0.00896867,128150.55062783,1.0
2017-12-03,10872.0,11800.01,10513.16,11250.0,14238.53,160176290.44,923.886015,0.00898899,0.00915,0.008744,0.00907551,103434.70314012,1.0
2017-12-04,11250.0,11613.07,10850.0,11613.07,13621.48,154122917.9,886.11135197,0.00890144,0.00899403,0.00861325,0.00898899,101186.38595395,1.0
2017-12-05,11613.07,11850.0,11384.25,11677.0,10910.99,127101844.05,992.67938749,0.00861,0.00892255,0.00851391,0.00890144,114446.62737211,1.0
2017-12-06,11677.0,13700.0,11659.8,13623.5,19784.87,250560790.3,1767.53126669,0.007065070000000001,0.00865298,0.00681407,0.008575000000000001,226382.21314971,1.0
2017-12-07,13623.5,16615.62,13085.9,16599.99,24423.39,362107737.05,2104.21279164,0.00562,0.00718071,0.00541977,0.007109910000000001,339291.94506548,1.0
2017-12-08,16599.99,16666.66,13482.42,15800.0,25473.4,389366035.09,5028.1647685,0.00767613,0.008709,0.00532106,0.00562,692569.36037248,1.0
2017-12-09,15800.0,15998.5,12701.05,14607.49,15763.56,227938370.13,8361.21830584,0.010177,0.01088137,0.007475,0.007599,868087.2956542,0.75
2017-12-10,14607.49,15385.0,13011.0,14691.0,18487.98,263150668.0,3182.63725103,0.00966701,0.010289,0.00903,0.010177,325747.91435267,1.0
2017-12-11,14691.0,17270.0,14677.19,16470.0,16583.72,270203844.28,8943.47335708,0.01254001,0.01349,0.00903,0.009667,792805.09823722,0.5
2017-12-12,16470.0,17428.42,15967.29,16650.01,12511.23,210743301.62,26997.42288081,0.01785,0.019824500000000002,0.01219,0.01255899,1645946.14871453,0.0
2017-12-13,16650.01,17107.03,15497.69,16250.0,17136.71,281640493.79,11690.14501748,0.01822207,0.01991003,0.0174,0.0177701,635991.30659447,0.0
2017-12-14,16250.0,16830.45,15852.69,16404.99,13409.52,219263192.46,7345.07439659,0.0168,0.01884757,0.015626599999999997,0.01821788,423832.59362071,0.0
2017-12-15,16404.99,17934.0,16337.19,17471.5,18998.39,329337014.76,8471.83262511,0.01683963,0.01800077,0.013090000000000001,0.016781110000000002,523242.66410267,0.0
2017-12-16,17471.5,19377.0,17269.99,19187.78,9761.22,179906034.64,3537.32235327,0.015287,0.017435100000000002,0.01484031,0.01683958,218741.28749832,0.25
2017-12-17,19187.78,19666.0,18465.0,18953.0,9749.25,186310530.76,4228.93129996,0.016572999999999997,0.01733333,0.015280000000000004,0.01537275,257480.1991454,0.0
2017-12-18,18953.0,19220.0,17835.2,18940.57,14678.94,273533539.4,4528.41446246,0.01874116,0.0194,0.01629498,0.01654,258845.71628628,0.0
2017-12-19,18940.57,19160.79,16831.26,17700.0,21528.14,387206242.38,5469.73008862,0.0197,0.02,0.01835,0.01874116,284360.41261471,0.0
2017-12-20,17700.0,17950.0,15343.04,16466.98,31172.23,521350550.61,6511.38378826,0.01856688,0.01974645,0.01829999,0.0197,343369.80569495,0.0
2017-12-21,16466.98,17281.17,15005.0,15600.01,20377.86,326730689.65,5705.74929631,0.01955529,0.0198,0.018405,0.01856688,300635.88402246,0.0
2017-12-22,15600.01,15795.61,11159.93,14009.79,57444.16,772329454.8,6438.41228876,0.01888889,0.01975977,0.01620001,0.01955529,348520.61541512,0.0
2017-12-23,14009.79,15756.22,13496.48,14619.0,21786.41,322120599.56,3488.33020524,0.01910054,0.0196,0.01855,0.01888889,181697.15441249,0.0
2017-12-24,14619.0,14619.1,12488.0,14157.87,18519.49,250476423.64,2287.09366044,0.0194,0.01962507,0.0188692,0.01910054,118481.9836229,0.0
2017-12-25,14157.87,14650.0,13210.0,13911.28,11564.54,161347357.08,2118.17568754,0.01910102,0.0198881,0.01910011,0.0194,108538.24819853,0.0
2017-12-26,13911.28,16147.87,13746.95,15764.44,15051.16,230922569.15,2189.10600126,0.017763400000000002,0.01923514,0.01711,0.01910102,121178.56830981,0.0
2017-12-27,15764.44,16480.52,14484.0,15364.93,15643.75,241860985.13,1784.94810926,0.01709285,0.01783974,0.017,0.01776997,102560.86471253,0.0
2017-12-28,15364.93,15474.19,13500.0,14470.07,16557.22,234428578.54,1972.19280497,0.01731,0.017588999999999997,0.0167,0.01709285,114776.09881706,0.0
2017-12-29,14470.07,15111.0,13998.0,14340.0,13505.7,195727638.77,2698.34851159,0.016752200000000002,0.0174,0.01658,0.01730965,159344.79460625,0.0
2017-12-30,14340.0,14463.28,12050.0,12640.0,21749.67,285985550.32,2838.4427354000004,0.016737099999999998,0.017,0.01621135,0.016752200000000002,170535.72312226,0.0
2017-12-31,12640.0,14296.06,12491.21,13880.0,11583.42,154552644.47,2098.07659629,0.016372,0.01697,0.01631528,0.016737099999999998,126919.78715299,0.0
2018-01-01,13880.0,13941.75,12801.38,13443.41,7688.03,102815718.45,1800.38675862,0.01665886,0.01703103,0.01605523,0.016371,107746.79297661,0.0
2018-01-02,13443.41,15257.53,12910.58,14678.94,16299.67,229138844.08,3592.71684241,0.01696956,0.01866578,0.0164,0.01667563,203287.19113469,0.0
2018-01-03,14678.94,15500.0,14546.28,15155.62,12275.0,183639413.74,2810.40095525,0.016130000000000002,0.0173,0.01612,0.01696956,170369.94846506,0.0
2018-01-04,15155.62,15430.27,14192.37,15143.67,15004.02,222160244.49,4106.64968618,0.01561,0.01662797,0.015275,0.016130000000000002,259895.31215688,0.0
2018-01-05,15143.67,17200.0,14810.0,16928.0,16248.91,259695892.85,3708.29693119,0.01430651,0.01632005,0.01409994,0.01559001,241799.09059018,0.25
2018-01-06,16928.0,17234.99,16220.0,17149.67,9501.02,158389594.51,6055.90616123,0.01618088,0.01859,0.01426467,0.01431,357873.00595492,0.0
2018-01-07,17149.67,17149.97,15707.16,16124.02,8632.81,141555094.16,2714.29821675,0.016725,0.01738669,0.01605003,0.01618088,161153.53816588,0.0
2018-01-08,16124.02,16300.0,13900.0,14999.99,16684.13,251991683.91,2485.40594571,0.01691493,0.017384550000000002,0.016570770000000002,0.016769,147482.76100906,0.0
2018-01-09,14999.99,15367.18,14123.97,14403.51,13913.52,204579121.58,2447.25976612,0.01699999,0.017240000000000002,0.01658006,0.01691493,145248.36546389,0.0
2018-01-10,14403.51,14900.0,13412.0,14890.02,18479.01,261210687.03,2300.24454368,0.0167442,0.01728,0.01663011,0.01696396,135154.01972854,0.0
2018-01-11,14890.02,14973.07,12800.0,13243.83,19630.08,266846190.81,2002.61871871,0.01696001,0.017254000000000002,0.01665,0.01674424,117816.80631038,0.0
2018-01-12,13243.83,14152.19,12807.27,13781.41,13433.08,183399343.52,1514.19655591,0.01699999,0.017208,0.01690012,0.01696001,88864.58632114,0.0
2018-01-13,13781.41,14619.1,13781.41,14197.78,7488.99,106595650.09,2122.0324649,0.01813537,0.01839,0.01679,0.016999,122471.80284705,0.0
2018-01-14,14197.78,14365.81,13072.22,13647.99,7588.64,102783826.66,1971.63399312,0.01737743,0.018939,0.01737493,0.01813547,109203.65286727,0.0
2018-01-15,13647.99,14394.36,13429.25,13607.04,9444.64,131049852.36,1232.33801712,0.017,0.01761014,0.016869000000000002,0.017369990000000002,71731.27071736,0.25
2018-01-16,13607.04,13607.04,10162.0,11386.34,38789.88,457725763.37,2533.28883241,0.01640001,0.0173,0.01478,0.017,152011.95441126,0.5
2018-01-17,11386.34,11794.07,9222.0,11191.35,41356.19,433168120.05,2124.35019725,0.01677495,0.017178950000000002,0.01493,0.01640001,130417.77380074,0.25
2018-01-18,11191.35,12146.0,10693.0,11247.57,22195.26,256082649.98,1498.0621543,0.01703001,0.01733999,0.01624261,0.01677495,89236.05525422,0.25
2018-01-19,11247.57,12050.39,11025.18,11552.0,13203.26,151834406.42,811.28469507,0.01671,0.01719998,0.0166,0.01703002,48151.91490621,0.5
2018-01-20,11552.0,13052.12,11515.94,12775.99,10324.06,128912075.53,861.58536395,0.016470000000000002,0.01687414,0.01609689,0.01668605,52429.00511723,0.5
2018-01-21,12775.99,12791.88,11100.0,11558.87,11596.44,137150604.64,653.79675675,0.01650985,0.01666666,0.016104010000000002,0.01645017,39910.00386262,0.5
2018-01-22,11558.87,11910.78,10028.41,10808.99,17067.73,186028930.55,738.44120251,0.016500110000000002,0.0168,0.016280100000000002,0.01650985,44674.22863658,0.5
2018-01-23,10808.99,11409.87,9927.54,10851.82,17250.18,184369293.73,690.19188516,0.0163805,0.0167,0.01623001,0.01655,42007.3849494,0.5
2018-01-24,10851.82,11500.0,10488.13,11400.96,11646.79,128825119.68,742.09816312,0.01589568,0.016560000000000002,0.01589568,0.0163805,45810.57727856,0.5
2018-01-25,11400.96,11741.82,10868.57,11155.54,10212.92,115421975.03,607.71308312,0.01608659,0.01623278,0.01570511,0.01589649,38073.0770586,0.5
2018-01-26,11155.54,11635.0,10263.32,11092.95,15074.67,164020352.52,597.74115948,0.01585,0.016174,0.0157,0.01608659,37522.51042999,0.5
